CTUID,DGUID,CTNAME,LANDAREA,PRUID,CMA_Name,CT_Name,Total_Commuters,Car_Drivers,Median_Income,Pct_Car_Commute,Distance_to_Transit_m,Dist_KM,local_I,local_p,lisa_quad,local_p_fdr,lisa_sig_fdr,lisa_cluster,sig_label,centroid_x,centroid_y
5350031.00,2021S05075350031.00,0031.00,0.2583,35,Toronto,31.0,1615.0,505.0,52000.0,31.269349845201237,1062.4009267688882,1.0624009267688883,5.678116011734627,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,632139.0476223252,4835627.122229298
5350032.00,2021S05075350032.00,0032.00,0.4197,35,Toronto,32.0,1575.0,335.0,41600.0,21.26984126984127,718.9874404303273,0.7189874404303273,8.306287034952723,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,631314.8373147014,4835494.121731734
5350033.00,2021S05075350033.00,0033.00,0.3196,35,Toronto,33.0,1335.0,300.0,36400.0,22.47191011235955,224.57183800257147,0.22457183800257147,7.595285484916812,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,631474.7036434487,4835018.763627658
5350035.00,2021S05075350035.00,0035.00,0.6627,35,Toronto,35.0,2760.0,420.0,66000.0,15.217391304347828,307.3969719463835,0.3073969719463835,9.932598841487513,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,630231.4220581148,4834945.986016818
5350036.00,2021S05075350036.00,0036.00,0.3834,35,Toronto,36.0,1380.0,255.0,65500.0,18.478260869565215,439.8929636057082,0.4398929636057082,9.313817662508093,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,629634.461505219,4834460.073085325
5350037.00,2021S05075350037.00,0037.00,0.451,35,Toronto,37.0,1200.0,170.0,61200.0,14.166666666666666,495.59996053584086,0.4955999605358409,9.801966166369295,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,629477.3788795853,4834960.286736724
5350038.00,2021S05075350038.00,0038.00,0.3662,35,Toronto,38.0,775.0,215.0,51600.0,27.741935483870968,840.6335081878957,0.8406335081878957,6.97692021788823,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,628795.7528322708,4834768.8512867
5350039.00,2021S05075350039.00,0039.00,0.3177,35,Toronto,39.0,960.0,225.0,63600.0,23.4375,422.83371708682773,0.4228337170868277,7.632130598102926,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,628938.5469277208,4834254.256025473
5350040.00,2021S05075350040.00,0040.00,0.3687,35,Toronto,40.0,1020.0,355.0,90000.0,34.80392156862745,740.4632334535097,0.7404632334535097,5.139831811741203,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,628328.7225164723,4834118.666845941
5350041.00,2021S05075350041.00,0041.00,0.3171,35,Toronto,41.0,820.0,275.0,97000.0,33.53658536585366,1250.7926205737863,1.2507926205737863,5.237048528830575,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,628153.0999291316,4834624.274041229
5350042.00,2021S05075350042.00,0042.00,0.4899,35,Toronto,42.0,1130.0,380.0,86000.0,33.6283185840708,1228.0092064844118,1.228009206484412,4.8832836575963166,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,627404.033353809,4834458.385780243
5350043.00,2021S05075350043.00,0043.00,0.5539,35,Toronto,43.0,1035.0,380.0,96000.0,36.71497584541063,743.2911869960269,0.7432911869960269,4.510719411631179,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,627578.3049223132,4833904.14456743
5350045.00,2021S05075350045.00,0045.00,0.2951,35,Toronto,45.0,925.0,305.0,85000.0,32.972972972972975,1093.0762621560334,1.0930762621560335,4.890628554696162,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,626595.2583918391,4834330.8278071955
5350046.00,2021S05075350046.00,0046.00,0.4227,35,Toronto,46.0,925.0,290.0,83000.0,31.351351351351354,1402.24039712381,1.40224039712381,4.4395862875007035,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,626216.0045414258,4833913.559604528
5350048.00,2021S05075350048.00,0048.00,0.3349,35,Toronto,48.0,900.0,390.0,93000.0,43.333333333333336,1683.1396207738264,1.6831396207738265,2.8291441416408345,0.002,3,0.009362229102167182,True,Low-Low,FDR-significant,625432.0772222676,4833352.633309644
5350049.00,2021S05075350049.00,0049.00,0.4652,35,Toronto,49.0,810.0,405.0,106000.0,50.0,1630.5168708175192,1.6305168708175193,1.7903698996162847,0.003,3,0.01249586776859504,True,Low-Low,FDR-significant,624926.2713738994,4833304.574198313
5350051.00,2021S05075350051.00,0051.00,0.6912,35,Toronto,51.0,1220.0,500.0,102000.0,40.98360655737705,694.9970283199502,0.6949970283199502,2.540391469141365,0.003,3,0.01249586776859504,True,Low-Low,FDR-significant,624633.8384039323,4834223.6688174745
5350052.00,2021S05075350052.00,0052.00,0.5005,35,Toronto,52.0,980.0,445.0,104000.0,45.40816326530612,775.177529248121,0.775177529248121,2.5745535998318307,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,625148.7068653137,4834274.522106477
5350053.00,2021S05075350053.00,0053.00,0.6839,35,Toronto,53.0,1650.0,665.0,84000.0,40.303030303030305,450.2511178686761,0.4502511178686761,3.3652259792833714,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,625637.466397534,4834669.734390583
5350054.00,2021S05075350054.00,0054.00,0.7024,35,Toronto,54.0,1440.0,560.0,72500.0,38.88888888888889,479.3349834592186,0.4793349834592186,4.071313025263963,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,626373.6367870012,4834905.345605487
5350055.00,2021S05075350055.00,0055.00,0.2764,35,Toronto,55.0,715.0,200.0,87000.0,27.972027972027973,514.3294725965137,0.5143294725965137,5.1590801446777865,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,626914.1823009846,4835069.654692186
5350056.00,2021S05075350056.00,0056.00,0.5095,35,Toronto,56.0,1120.0,435.0,94000.0,38.839285714285715,578.6126784998596,0.5786126784998596,4.099470826135464,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,627342.1302805054,4835195.773726343
5350057.00,2021S05075350057.00,0057.00,0.2664,35,Toronto,57.0,665.0,270.0,84000.0,40.6015037593985,368.7994330933593,0.36879943309335933,4.063937975648729,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,627850.1902465771,4835611.523894535
5350058.00,2021S05075350058.00,0058.00,0.3841,35,Toronto,58.0,890.0,270.0,85000.0,30.337078651685395,800.5176126283949,0.8005176126283949,5.429314048695013,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,627993.3891020324,4835132.3986542635
5350059.00,2021S05075350059.00,0059.00,0.3666,35,Toronto,59.0,735.0,225.0,96000.0,30.612244897959183,841.2937102565555,0.8412937102565555,6.075570634237052,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,628607.5084890389,4835319.355140325
5350060.00,2021S05075350060.00,0060.00,0.2716,35,Toronto,60.0,535.0,170.0,80000.0,31.775700934579437,415.14807124812256,0.4151480712481226,5.572953714462745,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,628465.0433252535,4835799.155122947
5350061.00,2021S05075350061.00,0061.00,0.7673,35,Toronto,61.0,185.0,50.0,44400.0,27.027027027027028,553.9665025656246,0.5539665025656246,6.9624475445722815,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,629210.5129211221,4835718.750314414
5350064.00,2021S05075350064.00,0064.00,0.1947,35,Toronto,64.0,1355.0,335.0,80000.0,24.723247232472325,350.1205439438277,0.35012054394382774,7.351525103618626,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,630797.7044218353,4836417.711388889
5350066.00,2021S05075350066.00,0066.00,0.3285,35,Toronto,66.0,2015.0,450.0,67000.0,22.332506203473944,841.7924490426825,0.8417924490426825,8.150987071220095,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,631168.092844048,4835982.304987352
5350067.00,2021S05075350067.00,0067.00,0.6514,35,Toronto,67.0,350.0,155.0,153000.0,44.285714285714285,472.30208401290537,0.47230208401290535,3.5985327186784946,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,631800.2316639463,4836564.458112657
5350068.00,2021S05075350068.00,0068.00,0.4175,35,Toronto,68.0,590.0,145.0,101000.0,24.576271186440678,1083.608599003599,1.083608599003599,6.261129919708158,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,632042.5309694313,4835995.246337276
5350069.00,2021S05075350069.00,0069.00,0.8625,35,Toronto,69.0,1000.0,470.0,135000.0,47.0,679.4442820996416,0.6794442820996416,2.7749688524527962,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,632973.0750658222,4836456.544348055
5350070.00,2021S05075350070.00,0070.00,0.4435,35,Toronto,70.0,825.0,280.0,83000.0,33.939393939393945,364.8908422635045,0.3648908422635045,3.6266254510732137,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,632505.6034021904,4836991.248755371
5350071.00,2021S05075350071.00,0071.00,0.464,35,Toronto,71.0,775.0,270.0,109000.0,34.83870967741935,518.8993272594707,0.5188993272594707,3.6550846873575003,0.002,3,0.009362229102167182,True,Low-Low,FDR-significant,633202.8775354334,4837119.216198598
5350073.00,2021S05075350073.00,0073.00,0.3507,35,Toronto,73.0,610.0,290.0,94000.0,47.540983606557376,797.8536538200336,0.7978536538200336,2.1563179887652972,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,634305.9428858424,4836705.74291524
5350074.00,2021S05075350074.00,0074.00,0.3912,35,Toronto,74.0,930.0,470.0,90000.0,50.53763440860215,1061.8971949754746,1.0618971949754745,1.7015915975266158,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,635072.8854304913,4837058.350645971
5350075.00,2021S05075350075.00,0075.00,0.5072,35,Toronto,75.0,820.0,325.0,89000.0,39.63414634146341,465.2461336923119,0.4652461336923119,2.893465180995241,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,634858.2585762874,4837626.084989591
5350076.00,2021S05075350076.00,0076.00,0.4682,35,Toronto,76.0,920.0,425.0,97000.0,46.19565217391305,502.5281065758165,0.5025281065758165,2.3319208120966417,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,635603.530462128,4837951.785385838
5350077.00,2021S05075350077.00,0077.00,0.5997,35,Toronto,77.0,995.0,480.0,110000.0,48.24120603015075,1014.2546809839639,1.0142546809839639,1.7914928066082811,0.003,3,0.01249586776859504,True,Low-Low,FDR-significant,635814.1073919807,4837408.178226829
5350078.00,2021S05075350078.00,0078.00,0.7622,35,Toronto,78.0,1355.0,715.0,87000.0,52.767527675276746,825.6087946247889,0.8256087946247889,1.365668858650809,0.003,3,0.01249586776859504,True,Low-Low,FDR-significant,636643.519372094,4837780.726374833
5350079.00,2021S05075350079.00,0079.00,1.0045,35,Toronto,79.0,1755.0,930.0,126000.0,52.991452991452995,610.5391753749198,0.6105391753749198,1.0797137098761624,0.008,3,0.02568152866242038,True,Low-Low,FDR-significant,637624.5932243027,4838183.221999409
5350081.00,2021S05075350081.00,0081.00,0.368,35,Toronto,81.0,565.0,190.0,112000.0,33.6283185840708,383.6611117830246,0.3836611117830246,3.393012696123424,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,635469.6108419638,4838400.046709349
5350082.00,2021S05075350082.00,0082.00,0.3084,35,Toronto,82.0,595.0,205.0,115000.0,34.45378151260504,199.6087830774936,0.1996087830774936,3.3134893792553024,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,634700.3321537426,4838158.092336014
5350083.00,2021S05075350083.00,0083.00,0.4464,35,Toronto,83.0,875.0,435.0,76500.0,49.714285714285715,159.80977694360342,0.15980977694360343,2.213563623519709,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,633847.9909364972,4837897.332693433
5350084.00,2021S05075350084.00,0084.00,0.409,35,Toronto,84.0,685.0,290.0,118000.0,42.33576642335766,308.8636783078402,0.3088636783078402,3.132946204307841,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,632979.4898514706,4837731.742027692
5350085.00,2021S05075350085.00,0085.00,0.4947,35,Toronto,85.0,880.0,365.0,76000.0,41.47727272727273,238.45885221931448,0.23845885221931448,2.473957069569306,0.002,3,0.009362229102167182,True,Low-Low,FDR-significant,632286.0687324844,4837527.987135663
5350086.00,2021S05075350086.00,0086.00,1.139,35,Toronto,86.0,595.0,355.0,278000.0,59.66386554621849,1177.3225790228562,1.177322579022856,0.3387053668835577,0.167,3,0.21344378698224853,False,Not Significant,Not significant,631077.517992601,4838035.4788065525
5350087.00,2021S05075350087.00,0087.00,1.6034,35,Toronto,87.0,935.0,460.0,151000.0,49.19786096256685,547.0217952131187,0.5470217952131187,2.155844307765426,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,630710.1235969356,4837292.876106327
5350088.00,2021S05075350088.00,0088.00,0.2297,35,Toronto,88.0,590.0,155.0,90000.0,26.27118644067797,223.20118149465196,0.22320118149465196,6.6373573099440035,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,630275.7291321574,4836774.115280707
5350089.00,2021S05075350089.00,0089.00,0.3297,35,Toronto,89.0,1060.0,435.0,84000.0,41.0377358490566,253.8920675809857,0.2538920675809857,4.526479068675685,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,629623.7935319673,4836683.318211838
5350090.00,2021S05075350090.00,0090.00,0.3929,35,Toronto,90.0,1000.0,400.0,95000.0,40.0,340.7870582803416,0.3407870582803416,3.492929913042139,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,629559.2613457339,4837234.752747812
5350092.00,2021S05075350092.00,0092.00,0.6258,35,Toronto,92.0,1825.0,485.0,84000.0,26.575342465753426,391.83052630506916,0.39183052630506915,5.825096522881608,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,628240.5695853883,4836482.692766927
5350093.00,2021S05075350093.00,0093.00,0.6155,35,Toronto,93.0,1180.0,375.0,102000.0,31.779661016949152,526.7199496178443,0.5267199496178443,4.608902648085581,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,627657.80356921,4836299.408007961
5350094.00,2021S05075350094.00,0094.00,0.6373,35,Toronto,94.0,1460.0,625.0,90000.0,42.80821917808219,560.5174648737626,0.5605174648737626,3.3440348264109176,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,627070.9153589731,4836121.818518488
5350095.00,2021S05075350095.00,0095.00,0.3148,35,Toronto,95.0,715.0,260.0,88000.0,36.36363636363637,488.1102251656326,0.48811022516563257,3.653422338307445,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,626632.8984524537,4835983.671908579
5350098.00,2021S05075350098.00,0098.00,0.7166,35,Toronto,98.0,1890.0,855.0,91000.0,45.23809523809524,422.3892237715316,0.4223892237715316,2.5311706776991523,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,624854.8320306534,4835588.429563689
5350099.00,2021S05075350099.00,0099.00,0.5812,35,Toronto,99.0,1815.0,690.0,74500.0,38.01652892561984,411.90247358445816,0.41190247358445814,2.828742065563517,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,624412.8143227322,4835144.180963506
5350100.00,2021S05075350100.00,0100.00,0.2858,35,Toronto,100.0,785.0,320.0,89000.0,40.76433121019109,964.2523032702318,0.9642523032702318,2.396910841026389,0.003,3,0.01249586776859504,True,Low-Low,FDR-significant,624074.5394703235,4835773.774058312
5350101.00,2021S05075350101.00,0101.00,0.4269,35,Toronto,101.0,940.0,440.0,91000.0,46.808510638297875,1029.8209388913715,1.0298209388913715,2.0881983859515354,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,623528.0740229017,4835704.934628129
5350103.00,2021S05075350103.00,0103.00,0.8379,35,Toronto,103.0,1190.0,555.0,125000.0,46.63865546218487,605.3695275937973,0.6053695275937974,1.9506309254638317,0.002,3,0.009362229102167182,True,Low-Low,FDR-significant,623095.0559448652,4834879.739953633
5350104.00,2021S05075350104.00,0104.00,0.7373,35,Toronto,104.0,1290.0,635.0,150000.0,49.224806201550386,587.8441331329323,0.5878441331329323,1.2589169982810269,0.014,3,0.038071942446043165,True,Low-Low,FDR-significant,622385.9252062221,4834657.428590756
5350105.00,2021S05075350105.00,0105.00,0.5507,35,Toronto,105.0,1195.0,565.0,103000.0,47.28033472803347,1363.5198774926141,1.363519877492614,1.5966229634037286,0.01,3,0.03030060120240481,True,Low-Low,FDR-significant,622787.7009628292,4835682.994801783
5350106.00,2021S05075350106.00,0106.00,1.3787,35,Toronto,106.0,1120.0,540.0,100000.0,48.214285714285715,563.9493935309837,0.5639493935309837,1.5994662067664591,0.002,3,0.009362229102167182,True,Low-Low,FDR-significant,623147.8831171811,4836504.283936052
5350107.00,2021S05075350107.00,0107.00,0.7226,35,Toronto,107.0,1665.0,865.0,99000.0,51.95195195195195,496.8303694748389,0.4968303694748389,1.1865570347279182,0.003,3,0.01249586776859504,True,Low-Low,FDR-significant,623858.538499406,4837183.67722835
5350108.00,2021S05075350108.00,0108.00,0.7441,35,Toronto,108.0,1595.0,815.0,68500.0,51.09717868338558,772.1634734370627,0.7721634734370627,1.654571771809904,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,624388.4207917746,4836450.920043504
5350109.00,2021S05075350109.00,0109.00,0.6301,35,Toronto,109.0,1540.0,745.0,102000.0,48.37662337662338,1268.044524047082,1.268044524047082,2.0732343248736043,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,625614.9672724054,4836478.789657509
5350110.00,2021S05075350110.00,0110.00,0.5441,35,Toronto,110.0,1045.0,485.0,90000.0,46.411483253588514,1467.6696345137218,1.467669634513722,1.7747872565687641,0.006,3,0.020712328767123287,True,Low-Low,FDR-significant,625126.5337893133,4836876.678461804
5350111.00,2021S05075350111.00,0111.00,0.4532,35,Toronto,111.0,815.0,425.0,101000.0,52.14723926380368,1122.265570277018,1.1222655702770181,1.2847326867538145,0.008,3,0.02568152866242038,True,Low-Low,FDR-significant,624560.3957864463,4837404.176026849
5350112.00,2021S05075350112.00,0112.00,0.5017,35,Toronto,112.0,1520.0,745.0,93000.0,49.01315789473684,1680.1670339356895,1.6801670339356896,1.7211966415882192,0.007,3,0.023109170305676857,True,Low-Low,FDR-significant,625146.1229184231,4837576.85805193
5350113.00,2021S05075350113.00,0113.00,0.3823,35,Toronto,113.0,770.0,345.0,93000.0,44.8051948051948,1826.1437951415562,1.8261437951415562,2.196713841747873,0.002,3,0.009362229102167182,True,Low-Low,FDR-significant,625871.2730393085,4837133.12865788
